schemaVersion,recordType,source.name,source.url,collectedAt,content.entityName,content.data.employeeCount,content.data.website,content.data.batch,content.data.status,content.data.oneLiner,content.data.tags,content.data.location,content.entityNameRaw
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/nextera-robotics-didgeai,2026-08-27T12:14:31Z,Nextera Robotics | DIDGE.ai,20,https://nexterarobotics.com,Summer 2020,Active,AI-native Robotics,Autonomous Delivery; Deep Learning; Robotics; Construction; AI,"Boston, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/nabla-bio,2026-08-27T12:14:31Z,Nabla Bio,8,https://www.nabla.bio,Summer 2020,Active,We use AI to design antibodies for intractable diseases,AI-powered Drug Discovery,"Boston, MA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hyper-online,2026-08-27T12:14:31Z,Hyper Online,7,https://www.hyper.online/,Summer 2020,Inactive,Social avatar platform for VTubers,Artificial Intelligence; Augmented Reality; Entertainment; Social; Metaverse,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/wareiq,2026-08-27T12:14:31Z,WareIQ,50,https://www.wareiq.com/,Summer 2020,Active,Amazon-prime like logistics for eCommerce companies in India,Warehouse Management Tech; B2B; Supply Chain,"Bengaluru, KA, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/in-stock,2026-08-27T12:14:31Z,In Stock,2,https://instock.org,Summer 2020,Inactive,"Find any product, in stock nearby",E-commerce,"San Francisco, CA, USA; Santa Cruz, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/bik,2026-08-27T12:14:31Z,BIK,55,https://bik.ai/,Summer 2020,Active,Agentic AI CRM for ecommerce,SaaS; B2B; E-commerce; AI; AI Assistant,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/decentro,2026-08-27T12:14:31Z,Decentro,60,https://decentro.tech,Summer 2020,Active,API Platform for Banking Integrations (Plaid for India and APAC),Banking as a Service; Fintech; API,"Bengaluru, KA, India; Delhi, DL, India; Singapore, Singapore",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/aquarium-learning,2026-08-27T12:14:31Z,Aquarium Learning,12,https://www.aquariumlearning.com/,Summer 2020,Acquired,We help ML teams improve their models by improving their datasets,Deep Learning; Developer Tools; Generative AI; Machine Learning; AI,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mailwarm,2026-08-27T12:14:31Z,Mailwarm,10,https://www.mailwarm.com,Summer 2020,Active,Prevents your emails from landing in spam.,SaaS; B2B; Marketing; Email,"Dubai, Dubai, United Arab Emirates",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/intelligent,2026-08-27T12:14:31Z,Imbue,4,https://www.intelligent.services/,Summer 2020,Inactive,Demand Forecasting as a Service ,Machine Learning; SaaS; B2B,"San Francisco, CA, USA; Los Altos, CA, USA; Remote",Intelligent
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/tyltgo,2026-08-27T12:14:31Z,TyltGO,15,https://www.tyltgo.com/,Summer 2020,Active,TyltGO powers retailers with same-day delivery.,SaaS; B2B; Delivery,"Toronto, ON, Canada; Kitchener, ON, Canada; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/farel,2026-08-27T12:14:31Z,Farel,9,https://farel.io,Summer 2020,Active,Next-gen airline OS,SaaS; B2B,"Raleigh, NC, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/drapr,2026-08-27T12:14:31Z,Drapr,7,https://drapr.com,Summer 2020,Acquired,Try on clothing online,SaaS; E-commerce; Retail Tech,"San Francisco, CA, USA; Berkeley, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/cohere,2026-08-27T12:14:31Z,Cohere,7,https://cohere.io,Summer 2020,Acquired,Support automation that's actually intelligent,Artificial Intelligence; Automation,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dataland,2026-08-27T12:14:31Z,Dataland,4,https://dataland.io,Summer 2020,Active,AI agents for customer support.,B2B; Data Engineering; Data Visualization; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/akiflow,2026-08-27T12:14:31Z,Akiflow,18,https://akiflow.com,Summer 2020,Active,All your tasks and calendars into an AI-powered productivity app,Productivity,"CT, Spain; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/awtomic,2026-08-27T12:14:31Z,Awtomic,11,https://www.awtomic.com,Summer 2020,Active,Dollar Shave Club as a platform. ,,"Seattle, WA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/henry,2026-08-27T12:14:31Z,HENRY,100,https://www.soyhenry.com/hiring-en,Summer 2020,Active,We train AI engineers and connect them with companies.,AI-Enhanced Learning; B2B; Recruiting; Latin America; Talent Acquisition,"Buenos Aires, CABA, Argentina; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/together-video-chat,2026-08-27T12:14:31Z,Together AI,1,https://www.togethervideoapp.com/,Summer 2020,Acquired,Interactive video chat made for kids and families,Education; Entertainment; Gaming,"Barcelona, CT, Spain; CT, Spain; Remote",Together Video Chat
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/taktile,2026-08-27T12:14:31Z,Taktile,150,http://www.taktile.com,Summer 2020,Active,"Transform your decision-making with reliable AI agents in weeks, not…",Artificial Intelligence; Fintech; Machine Learning; Enterprise Software,"Berlin, Berlin, Germany",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mito,2026-08-27T12:14:31Z,Mito,3,http://trymito.io,Summer 2020,Active,Cursor for data analysis,Developer Tools; Analytics; Open Source; Data Science; AI,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/draftwise,2026-08-27T12:14:31Z,Draftwise,50,https://www.draftwise.com/,Summer 2020,Active,Contract and negotiation AI built for lawyers,Generative AI; SaaS; B2B; LegalTech,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/ai-fashion,2026-08-27T12:14:31Z,AI.Fashion,11,https://www.ai.fashion,Summer 2020,Inactive,AI.Fashion is the AI creative suite for the fashion industry.,Artificial Intelligence; Generative AI; Design; Fashion,"Los Angeles, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/milkrun,2026-08-27T12:14:31Z,MilkRun,38,https://www.localmilkrun.com/,Summer 2020,Inactive,"Get Food From Farmers, Delivered.",E-Commerce; Supply Chain; Agriculture,"Portland, OR, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/mobius-materials,2026-08-27T12:14:31Z,Mobius Materials,6,https://www.mobiusmaterials.com,Summer 2020,Active,The spot market for semiconductors,Hardware; Manufacturing; Supply Chain; Semiconductors,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/glimpse-2,2026-08-27T12:14:31Z,Glimpse,27,https://tryglimpse.com/,Summer 2020,Active,Glimpse is the system of action for CPG retail operations,Artificial Intelligence; E-commerce; Food & Beverage; Retail,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/nestybox,2026-08-27T12:14:31Z,Nestybox,2,https://www.nestybox.com,Summer 2020,Acquired,Enables Linux containers to act as super fast & efficient VMs,Developer Tools; DevSecOps,"San Francisco, CA, USA; San Jose, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/warmly,2026-08-27T12:14:31Z,"Warmly,",60,https://www.warmly.ai/,Summer 2020,Acquired,[Acquired by HubSpot in 2026] Autonomous sales platform to auto-email…,B2B; Productivity; Sales; Sales Enablement; AI,"San Francisco, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/clover,2026-08-27T12:14:31Z,Clover,2,https://cloverapp.co,Summer 2020,Acquired,"The all-in-one notebook for creatives to brainstorm, write, and plan…",Productivity; Note-taking,"NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/parrot-software,2026-08-27T12:14:31Z,Parrot Software 🦜,40,https://parrotsoftware.io/,Summer 2020,Active,The operating system for restaurants in LatAm.,Fintech; SaaS; B2B,"Monterrey, N.L., Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/hellosaurus,2026-08-27T12:14:31Z,Hellosaurus,25,https://hellosaur.us/join,Summer 2020,Acquired,Interactive video platform for kids,Education; Entertainment; Kids,"San Francisco, CA, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/fieldguide,2026-08-27T12:14:31Z,Fieldguide,200,http://fieldguide.com,Summer 2020,Active,Vertical AI for Audit & Advisory Firms,Artificial Intelligence; B2B; Workflow Automation; Productivity,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/heron-data,2026-08-27T12:14:31Z,Heron Data,60,https://www.herondata.io,Summer 2020,Active,We automate document-heavy workflows in financial services and beyond,Fintech; SaaS; B2B; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/clau,2026-08-27T12:14:31Z,Clau,90,https://clau.com,Summer 2020,Active,The real estate superapp for Mexico,Fintech; Machine Learning; Marketplace; Proptech,"Mexico City, CDMX, Mexico",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/quell,2026-08-27T12:14:31Z,Quell,40,https://playquell.com,Summer 2020,Inactive,Get fit fighting your way through a fantasy world.,Hardware; Machine Learning; Sports Tech; Fitness; Gaming,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rarebird,2026-08-27T12:14:31Z,Rarebird,5,http://www.rarebird.coffee,Summer 2020,Active,Elevating mental health to be a part of your daily coffee ritual.,,"San Francisco, CA, USA; San Leandro, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/payflow-2,2026-08-27T12:14:31Z,Payflow,7,https://www.payflow.ai,Summer 2020,Inactive,"AI FP&A Agent for insights, reports, planning and forecasting.",Fintech; SaaS; B2B,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/brevy,2026-08-27T12:14:31Z,Brevy,8,https://brevy.com/,Summer 2020,Acquired,Empower your customer service team through AI & automation.,SaaS; B2B,Remote,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/degrees-of-freedom,2026-08-27T12:14:31Z,Degrees of Freedom,7,https://www.DegreesOfFreedom.org,Winter 2021,Inactive,"DoF provides a high quality, affordable higher education alternative.",Virtual Reality; Nonprofit; HR Tech; Edtech; AI,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/gonddo,2026-08-27T12:14:31Z,Gonddo,6,https://gonddo.com.br/,Winter 2021,Inactive,Wholesale marketplace for independent retailers buy & manage inventory,Marketplace,"São Paulo, SP, Brazil",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/abacum,2026-08-27T12:14:31Z,Abacum,125,https://www.abacum.ai/,Winter 2021,Active,The AI-native FP&A platform that helps Finance teams drive business…,FinOps; SaaS,"New York City, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/cloud-humans,2026-08-27T12:14:31Z,cloud humans,30,https://www.cloudhumans.com,Winter 2021,Active,AI-powered customer service for startups,Artificial Intelligence; SaaS; Chatbot; Customer Service,"New York City, NY, USA; São Paulo, SP, Brazil",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/trestle-biotherapeutics,2026-08-27T12:14:31Z,Trestle Biotherapeutics,2,http://www.trestlebio.com,Winter 2021,Active,Bioengineered kidneys for patients with kidney failure,Biotech,"San Diego, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/the-third-place,2026-08-27T12:14:31Z,The Third Place,2,https://www.thethirdplace.is/,Winter 2021,Active,Subscriptions for neighborhood businesses ,SaaS; Community; Subscriptions,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/atomic-industries,2026-08-27T12:14:31Z,Atomic Industries,60,http://atomic.industries,Winter 2021,Active,Software orchestrated mass production of plastics,Artificial Intelligence; Hard Tech; Manufacturing,"Cleveland, OH, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/authzed,2026-08-27T12:14:31Z,authzed,31,https://authzed.com,Winter 2021,Active,"Authorization Infrastructure securing AI at OpenAI, Zoom, & more",Artificial Intelligence; Developer Tools; Security; Open Source; Data Engineering,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/humaans,2026-08-27T12:14:31Z,Humaans,48,https://humaans.io,Winter 2021,Active,AI-Powered HRIS for high performing teams,SaaS; Human Resources; B2B; Enterprise; AI,"London, England, United Kingdom",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/dreamworld,2026-08-27T12:14:31Z,DreamWorld,30,https://www.playdreamworld.com/,Winter 2021,Active,DreamWorld is a next-gen Minecraft with generative AI building,Gaming,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/rocketsdr,2026-08-27T12:14:31Z,RocketSDR,30,https://rocketsdr.ai,Winter 2021,Active,AI Native Sales Outreach Platform,Sales; AI,"Bengaluru, KA, India",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/quadrant-eye,2026-08-27T12:14:31Z,Quadrant Eye,4,https://quadranteye.com,Winter 2021,Inactive,Breaking new ground in online eyecare. ,Artificial Intelligence; Deep Learning; Digital Health; Telemedicine,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/sbx-robotics,2026-08-27T12:14:31Z,SBX Robotics,5,https://www.sbxrobotics.com/,Winter 2021,Inactive,Synthetic data for better vision.,Artificial Intelligence; Machine Learning; Robotics; Computer Vision; Data Engineering,"Toronto, ON, Canada",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/waypoint,2026-08-27T12:14:31Z,Waypoint,,https://www.usewaypoint.com,Winter 2021,Active,The email API built for product teams,SaaS; B2B; Design; Email; APIs,United States; Remote,
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/spokn,2026-08-27T12:14:31Z,Spokn,20,https://getspokn.com/,Winter 2021,Active,AI-powered video platform for Internal Comms and HR teams ,eLearning; B2B; Culture,"New York City, NY, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/finley,2026-08-27T12:14:31Z,Finley,32,https://www.finleycms.com,Winter 2021,Acquired,Streamline your debt capital raise and management,Fintech; SaaS; Enterprise,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/stacksi,2026-08-27T12:14:31Z,Stacksi,4,https://www.stacksi.com,Winter 2021,Acquired,Automated Answers to Security Questionnaires,Compliance; Cybersecurity,"Los Angeles, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/gigs-live,2026-08-27T12:14:31Z,Gigs Live,3,https://gigs.live,Winter 2021,Inactive,Video publishing and monetization platform for creators and artists,SaaS; Entertainment; Media,"New York City, NY, USA; New York, NY, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/arnata,2026-08-27T12:14:31Z,arnata,15,https://arnata.com,Winter 2021,Active,AI workers for the logistics industry. ,Artificial Intelligence; Generative AI; B2B; Logistics; Supply Chain,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/pibit-ai,2026-08-27T12:14:31Z,Pibit.ai,116,https://pibit.ai,Winter 2021,Active,The fastest path from submission to better decisions.,Artificial Intelligence; Generative AI; B2B; Insurance,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/lion-pose,2026-08-27T12:14:31Z,Lion Pose,3,http://www.lionpose.com,Winter 2021,Active,"Clinical skincare tested on diverse skin, now available in Sephora.",Consumer; Healthcare; Beauty; E-commerce,"San Francisco, CA, USA; Los Angeles, CA, USA; Remote",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/vogent,2026-08-27T12:14:31Z,Vogent,3,https://vogent.ai,Summer 2021,Acquired,Build Voice AI Agents,Artificial Intelligence; SaaS; B2B; Sales; Operations,"San Francisco, CA, USA",
1.0,STARTUP,Y Combinator Directory,https://www.ycombinator.com/companies/slashauth,2026-08-27T12:14:31Z,SlashAuth,3,https://www.slashauth.com,Winter 2021,Inactive,The solution for fine-grained access control in web3,Crypto / Web3; B2B; Security,"San Francisco, CA, USA",
